open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,datetime
1678344480000.0,21719.83,21730.05,21702.96,21705.04,506.51859,1678344659999.0,10997967.6435839,13438.0,218.87677,4752520.1403962,0.0,2023-03-09 03:48:00
1678344660000.0,21704.6,21710.06,21702.34,21708.4,212.37094,1678344839999.0,4609993.8691978,8079.0,115.25163,2501832.1683891,0.0,2023-03-09 03:51:00
1678344840000.0,21708.79,21723.99,21693.46,21720.0,688.43276,1678345019999.0,14945563.3394693,16528.0,361.8673,7856267.7013376,0.0,2023-03-09 03:54:00
1678345020000.0,21720.0,21745.06,21720.0,21741.8,500.99714,1678345199999.0,10889888.5558968,16107.0,252.39267,5486164.7030123,0.0,2023-03-09 03:57:00
1678345200000.0,21741.25,21742.39,21726.92,21731.71,461.42377,1678345379999.0,10028625.1948813,11070.0,172.15976,3741862.0912936,0.0,2023-03-09 04:00:00
1678345380000.0,21732.34,21736.24,21728.08,21733.78,253.89417,1678345559999.0,5517756.1296897,9205.0,129.18938,2807645.4860259,0.0,2023-03-09 04:03:00
1678345560000.0,21733.67,21739.0,21725.23,21726.04,278.99863,1678345739999.0,6063526.4019001,8931.0,124.238,2700189.9193121,0.0,2023-03-09 04:06:00
1678345740000.0,21725.74,21731.96,21719.74,21726.31,325.3014,1678345919999.0,7067695.1669279,9477.0,148.46885,3225807.7370124,0.0,2023-03-09 04:09:00
1678345920000.0,21726.31,21730.37,21724.03,21729.71,246.33201,1678346099999.0,5352150.880727,7821.0,130.119,2827185.1346644,0.0,2023-03-09 04:12:00
1678346100000.0,21729.29,21733.43,21722.36,21725.49,308.63124,1678346279999.0,6705756.1490421,9697.0,139.50303,3031099.6776142,0.0,2023-03-09 04:15:00
1678346280000.0,21725.73,21728.21,21709.93,21723.17,475.19458,1678346459999.0,10320270.0493856,13143.0,257.25529,5587028.8521123,0.0,2023-03-09 04:18:00
1678346460000.0,21723.17,21725.85,21708.37,21712.74,361.82809,1678346639999.0,7857122.3311382,11185.0,183.9363,3994202.9859678,0.0,2023-03-09 04:21:00
1678346640000.0,21712.72,21725.01,21710.0,21718.34,402.59298,1678346819999.0,8743304.1582202,11777.0,197.56427,4290637.5535546,0.0,2023-03-09 04:24:00
1678346820000.0,21718.0,21721.69,21707.04,21711.87,356.78332,1678346999999.0,7747136.2583139,10990.0,163.5318,3550895.3062819,0.0,2023-03-09 04:27:00
1678347000000.0,21712.09,21715.86,21706.93,21714.63,276.78455,1678347179999.0,6009343.6252593,10447.0,137.15293,2977817.7328288,0.0,2023-03-09 04:30:00
1678347180000.0,21714.08,21717.99,21708.4,21710.56,264.82073,1678347359999.0,5750238.1612028,8798.0,116.49349,2529550.6478118,0.0,2023-03-09 04:33:00
1678347360000.0,21710.56,21712.46,21688.0,21694.02,499.63802,1678347539999.0,10841833.213165,12694.0,206.2023,4474389.5430887,0.0,2023-03-09 04:36:00
1678347540000.0,21694.02,21703.99,21670.16,21683.56,665.75643,1678347719999.0,14440983.9530815,16529.0,290.66397,6304979.1204176,0.0,2023-03-09 04:39:00
1678347720000.0,21682.53,21695.13,21682.25,21690.54,544.24306,1678347899999.0,11804182.1820089,14679.0,278.48853,6040287.0986682,0.0,2023-03-09 04:42:00
1678347900000.0,21689.78,21706.85,21684.99,21705.16,457.92716,1678348079999.0,9934225.9384151,12616.0,246.13762,5339709.5888006,0.0,2023-03-09 04:45:00
1678348080000.0,21704.42,21705.74,21686.45,21691.84,394.9916,1678348259999.0,8569997.1168882,12526.0,186.97039,4056669.6313538,0.0,2023-03-09 04:48:00
1678348260000.0,21691.09,21692.38,21665.67,21676.15,621.16936,1678348439999.0,13465613.5843162,16360.0,299.18877,6485744.7190515,0.0,2023-03-09 04:51:00
1678348440000.0,21676.15,21688.95,21667.15,21685.48,585.84984,1678348619999.0,12701118.494742,16096.0,286.51473,6211738.2084513,0.0,2023-03-09 04:54:00
1678348620000.0,21684.98,21689.64,21678.35,21688.54,378.02783,1678348799999.0,8197285.2388785,12074.0,196.49348,4260889.8931439,0.0,2023-03-09 04:57:00
1678348800000.0,21688.54,21697.33,21661.01,21674.14,830.34187,1678348979999.0,18003221.7116346,21060.0,389.41112,8443443.9215672,0.0,2023-03-09 05:00:00
1678348980000.0,21674.83,21687.64,21645.95,21651.56,1289.31126,1678349159999.0,27928653.3064818,27501.0,606.92487,13147706.1390578,0.0,2023-03-09 05:03:00
1678349160000.0,21650.74,21665.37,21602.0,21648.98,1831.37209,1678349339999.0,39628648.716672,34360.0,888.76745,19232045.1675006,0.0,2023-03-09 05:06:00
1678349340000.0,21648.98,21658.55,21633.1,21656.03,578.54436,1678349519999.0,12522771.7899377,15329.0,281.00788,6082763.7312349,0.0,2023-03-09 05:09:00
1678349520000.0,21655.19,21662.77,21648.1,21654.15,552.10888,1678349699999.0,11955883.9564446,14674.0,266.37188,5768320.7600081,0.0,2023-03-09 05:12:00
1678349700000.0,21654.15,21668.63,21646.03,21660.01,655.20976,1678349879999.0,14191503.425655,15594.0,303.19755,6567135.9155211,0.0,2023-03-09 05:15:00
1678349880000.0,21660.02,21662.0,21635.73,21644.2,497.01427,1678350059999.0,10760043.0465997,14543.0,217.97676,4719074.8220524,0.0,2023-03-09 05:18:00
1678350060000.0,21644.21,21651.28,21637.03,21642.45,532.78081,1678350239999.0,11531357.3257234,15200.0,268.44989,5810386.8282793,0.0,2023-03-09 05:21:00
1678350240000.0,21642.45,21649.24,21624.71,21639.43,632.405,1678350419999.0,13683976.2572118,18450.0,318.98767,6902362.6235462,0.0,2023-03-09 05:24:00
1678350420000.0,21639.42,21650.59,21635.0,21639.59,427.38548,1678350599999.0,9249051.5232643,13324.0,213.79926,4626945.0181142,0.0,2023-03-09 05:27:00
1678350600000.0,21639.59,21661.89,21635.14,21659.56,538.66807,1678350779999.0,11660017.6305661,15680.0,300.85868,6512543.2960189,0.0,2023-03-09 05:30:00
1678350780000.0,21659.56,21673.32,21648.96,21668.02,646.18392,1678350959999.0,13998376.450603,17666.0,333.56088,7226033.7266461,0.0,2023-03-09 05:33:00
1678350960000.0,21668.73,21679.95,21666.27,21678.01,487.02852,1678351139999.0,10554985.8798323,14119.0,258.08638,5593364.5981054,0.0,2023-03-09 05:36:00
1678351140000.0,21677.81,21680.75,21665.01,21665.88,502.63954,1678351319999.0,10893705.1255245,13595.0,227.81055,4937429.9315864,0.0,2023-03-09 05:39:00
1678351320000.0,21666.19,21666.6,21640.0,21647.5,692.94368,1678351499999.0,15002796.2037439,17549.0,331.26731,7172083.2027904,0.0,2023-03-09 05:42:00
1678351500000.0,21646.82,21684.99,21606.0,21673.49,1304.66225,1678351679999.0,28246824.0438547,26929.0,617.36751,13366648.8457989,0.0,2023-03-09 05:45:00
1678351680000.0,21673.49,21698.38,21661.23,21670.61,1264.62043,1678351859999.0,27413360.765053,25308.0,703.32525,15246315.1157232,0.0,2023-03-09 05:48:00
1678351860000.0,21670.61,21684.99,21655.0,21679.22,802.52611,1678352039999.0,17390826.789478,17956.0,386.4667,8374662.3306174,0.0,2023-03-09 05:51:00
1678352040000.0,21679.22,21694.95,21677.78,21684.17,774.26386,1678352219999.0,16791401.5486587,18194.0,416.0587,9023248.6181766,0.0,2023-03-09 05:54:00
1678352220000.0,21684.86,21689.39,21676.08,21681.52,495.27291,1678352399999.0,10739064.6227962,13355.0,227.04552,4923225.213505,0.0,2023-03-09 05:57:00
1678352400000.0,21682.31,21684.54,21665.03,21673.16,689.21437,1678352579999.0,14940088.1686256,15948.0,306.01906,6633822.8929606,0.0,2023-03-09 06:00:00
1678352580000.0,21674.0,21678.0,21650.01,21656.46,685.39689,1678352759999.0,14847001.5962909,17249.0,318.40574,6897495.6186509,0.0,2023-03-09 06:03:00
1678352760000.0,21656.46,21666.41,21649.32,21659.39,544.9113,1678352939999.0,11800937.946282,14259.0,283.46231,6138933.2352556,0.0,2023-03-09 06:06:00
1678352940000.0,21658.62,21679.57,21658.25,21677.82,447.78551,1678353119999.0,9703140.7101767,12931.0,233.21126,5053592.9563875,0.0,2023-03-09 06:09:00
1678353120000.0,21677.05,21693.9,21675.22,21686.91,741.32681,1678353299999.0,16077324.7251426,17519.0,429.44374,9313669.0427534,0.0,2023-03-09 06:12:00
1678353300000.0,21686.91,21689.74,21678.87,21689.19,423.77171,1678353479999.0,9189440.8707062,12991.0,208.7592,4527018.6826165,0.0,2023-03-09 06:15:00
1678353480000.0,21689.19,21700.0,21680.63,21681.56,729.57522,1678353659999.0,15826614.135784,16890.0,365.71784,7933705.5596945,0.0,2023-03-09 06:18:00
1678353660000.0,21682.47,21689.38,21665.91,21681.04,622.60855,1678353839999.0,13496531.4213392,14376.0,289.02815,6265455.2203477,0.0,2023-03-09 06:21:00
1678353840000.0,21681.04,21682.03,21642.39,21654.56,774.98968,1678354019999.0,16785822.7972778,17839.0,333.84681,7230886.2017244,0.0,2023-03-09 06:24:00
1678354020000.0,21654.05,21661.26,21644.18,21652.4,476.92673,1678354199999.0,10326380.3724001,13562.0,224.00108,4850154.5169772,0.0,2023-03-09 06:27:00
1678354200000.0,21652.4,21657.27,21642.13,21643.71,474.89485,1678354379999.0,10281120.141111,13162.0,230.8491,4997775.3158002,0.0,2023-03-09 06:30:00
1678354380000.0,21643.64,21648.0,21633.32,21635.17,537.94567,1678354559999.0,11641491.3872343,14165.0,265.58964,5747631.9329055,0.0,2023-03-09 06:33:00
1678354560000.0,21635.17,21651.98,21629.16,21638.88,559.47404,1678354739999.0,12106558.4480102,14449.0,285.06713,6168693.3152321,0.0,2023-03-09 06:36:00
1678354740000.0,21639.47,21653.58,21637.15,21639.17,593.73327,1678354919999.0,12850561.8250112,13644.0,269.81022,5839814.4839432,0.0,2023-03-09 06:39:00
1678354920000.0,21639.17,21640.24,21585.0,21613.73,1302.90296,1678355099999.0,28160992.4034641,25064.0,573.61142,12397968.2321477,0.0,2023-03-09 06:42:00
1678355100000.0,21613.34,21629.93,21597.47,21627.66,911.39729,1678355279999.0,19698571.6924999,19576.0,473.05831,10224807.557588,0.0,2023-03-09 06:45:00
1678355280000.0,21627.66,21636.4,21613.5,21631.12,478.44365,1678355459999.0,10347187.596895,13765.0,253.04904,5472692.7146749,0.0,2023-03-09 06:48:00
1678355460000.0,21631.73,21642.17,21627.02,21638.43,423.7535,1678355639999.0,9168611.0022205,12519.0,215.88033,4671006.587315,0.0,2023-03-09 06:51:00
1678355640000.0,21638.93,21649.35,21630.15,21645.59,455.41955,1678355819999.0,9854062.6178526,12526.0,244.90289,5299057.704049,0.0,2023-03-09 06:54:00
1678355820000.0,21646.23,21651.72,21634.42,21641.58,463.63421,1678355999999.0,10033865.8258637,12678.0,213.14089,4612882.2824137,0.0,2023-03-09 06:57:00
1678356000000.0,21641.07,21643.99,21624.19,21633.27,549.16472,1678356179999.0,11881475.4783195,13904.0,227.78501,4928440.0601184,0.0,2023-03-09 07:00:00
1678356180000.0,21633.27,21638.56,21614.55,21620.9,621.98395,1678356359999.0,13449402.3546105,13027.0,333.23845,7205781.1097113,0.0,2023-03-09 07:03:00
1678356360000.0,21620.9,21625.99,21600.0,21611.93,647.41112,1678356539999.0,13992798.721423,14655.0,299.27085,6468347.2655404,0.0,2023-03-09 07:06:00
1678356540000.0,21612.36,21637.51,21610.21,21636.09,452.88293,1678356719999.0,9793492.9372491,12922.0,248.17812,5366802.6121939,0.0,2023-03-09 07:09:00
1678356720000.0,21635.57,21652.46,21632.79,21650.8,608.94619,1678356899999.0,13180928.0118983,13085.0,336.56821,7285229.9567564,0.0,2023-03-09 07:12:00
1678356900000.0,21650.8,21651.5,21640.74,21646.06,438.50655,1678357079999.0,9491861.7138094,11629.0,224.58524,4861394.9147221,0.0,2023-03-09 07:15:00
1678357080000.0,21646.64,21646.83,21631.7,21633.02,393.42855,1678357259999.0,8512880.391986,11261.0,190.15623,4114560.9124559,0.0,2023-03-09 07:18:00
1678357260000.0,21633.34,21635.0,21625.56,21633.71,418.87553,1678357439999.0,9060452.1074555,11104.0,223.60568,4836780.2391232,0.0,2023-03-09 07:21:00
1678357440000.0,21633.7,21643.92,21625.62,21635.68,404.85509,1678357619999.0,8758909.9126533,11227.0,205.34872,4442675.0082287,0.0,2023-03-09 07:24:00
1678357620000.0,21636.14,21641.8,21630.18,21639.11,387.13341,1678357799999.0,8376014.7588436,11153.0,196.21882,4245428.542948,0.0,2023-03-09 07:27:00
1678357800000.0,21639.53,21651.22,21635.1,21635.89,497.3404,1678357979999.0,10763753.8881978,12745.0,256.9391,5560965.9894324,0.0,2023-03-09 07:30:00
1678357980000.0,21636.6,21641.08,21616.31,21623.46,577.81357,1678358159999.0,12497862.848605,14649.0,277.18908,5995618.2580474,0.0,2023-03-09 07:33:00
1678358160000.0,21624.22,21625.18,21615.0,21617.17,395.66905,1678358339999.0,8553810.1774302,10399.0,195.27164,4221559.3957038,0.0,2023-03-09 07:36:00
1678358340000.0,21617.17,21630.8,21607.79,21609.79,550.9559,1678358519999.0,11910250.0474927,13420.0,271.34519,5865938.665834,0.0,2023-03-09 07:39:00
1678358520000.0,21609.4,21614.8,21594.11,21599.86,966.4101,1678358699999.0,20877277.5236612,20121.0,457.07859,9874429.0217961,0.0,2023-03-09 07:42:00
1678358700000.0,21600.06,21617.23,21527.0,21614.1,1971.32335,1678358879999.0,42543500.4977804,36299.0,928.04537,20029803.6925233,0.0,2023-03-09 07:45:00
1678358880000.0,21613.07,21658.87,21601.26,21654.88,1592.27469,1678359059999.0,34442997.2849769,30196.0,857.80656,18556000.3088029,0.0,2023-03-09 07:48:00
1678359060000.0,21654.22,21664.63,21644.96,21658.19,915.91101,1678359239999.0,19833780.3644388,20033.0,464.6193,10061386.8513783,0.0,2023-03-09 07:51:00
1678359240000.0,21658.19,21683.68,21648.59,21669.44,1733.88105,1678359419999.0,37571806.8291052,29937.0,898.98628,19480800.3999258,0.0,2023-03-09 07:54:00
1678359420000.0,21669.44,21673.21,21643.47,21648.43,801.5132,1678359599999.0,17356930.7965883,17857.0,364.36843,7890712.0811419,0.0,2023-03-09 07:57:00
1678359600000.0,21646.98,21655.88,21638.93,21645.16,807.68817,1678359779999.0,17484732.539789,18786.0,383.22728,8296329.8003409,0.0,2023-03-09 08:00:00
1678359780000.0,21645.16,21651.36,21636.82,21640.55,568.1919,1678359959999.0,12297068.9671494,14994.0,264.47466,5724056.4594307,0.0,2023-03-09 08:03:00
1678359960000.0,21640.55,21649.29,21638.78,21646.59,411.6517,1678360139999.0,8909742.738288,11089.0,219.86512,4758800.8629338,0.0,2023-03-09 08:06:00
1678360140000.0,21646.59,21660.97,21641.38,21655.07,584.05738,1678360319999.0,12646882.7805812,14365.0,294.25807,6371780.8858003,0.0,2023-03-09 08:09:00
1678360320000.0,21655.07,21659.44,21642.83,21652.18,493.27576,1678360499999.0,10679739.543163,13478.0,261.62088,5664405.971445,0.0,2023-03-09 08:12:00
1678360500000.0,21652.18,21654.18,21637.68,21642.33,684.19905,1678360679999.0,14809782.4824814,14800.0,331.92778,7184763.2920627,0.0,2023-03-09 08:15:00
1678360680000.0,21642.09,21643.84,21629.44,21629.7,474.19244,1678360859999.0,10259608.7983297,12283.0,214.20347,4634727.7490295,0.0,2023-03-09 08:18:00
1678360860000.0,21630.3,21633.2,21620.0,21627.18,536.16749,1678361039999.0,11595521.5704149,13520.0,258.04271,5580696.1970955,0.0,2023-03-09 08:21:00
1678361040000.0,21627.18,21639.15,21623.43,21629.25,416.32273,1678361219999.0,9005067.7661368,11143.0,212.93343,4605823.059717,0.0,2023-03-09 08:24:00
1678361220000.0,21629.25,21639.0,21621.6,21632.49,390.02752,1678361399999.0,8435534.9251784,11320.0,199.55659,4316087.3679191,0.0,2023-03-09 08:27:00
1678361400000.0,21632.49,21653.25,21631.21,21652.97,568.13745,1678361579999.0,12296910.2220772,16223.0,303.68269,6572960.0458294,0.0,2023-03-09 08:30:00
1678361580000.0,21652.47,21660.68,21646.01,21656.93,427.9738,1678361759999.0,9267485.1610049,11696.0,215.70537,4671004.1666649,0.0,2023-03-09 08:33:00
1678361760000.0,21656.93,21657.83,21646.17,21651.25,444.1334,1678361939999.0,9615744.2202239,12577.0,225.98178,4892664.8349678,0.0,2023-03-09 08:36:00
1678361940000.0,21651.25,21655.88,21646.16,21649.37,340.96851,1678362119999.0,7382307.6666364,10272.0,174.63016,3780947.8865951,0.0,2023-03-09 08:39:00
1678362120000.0,21649.37,21662.29,21648.5,21660.03,430.02901,1678362299999.0,9312372.5308134,10146.0,211.6202,4582680.8196164,0.0,2023-03-09 08:42:00
1678362300000.0,21660.03,21663.67,21652.12,21658.91,485.01647,1678362479999.0,10504253.8189089,12484.0,238.35748,5162333.24808,0.0,2023-03-09 08:45:00
1678362480000.0,21658.3,21660.0,21648.03,21651.9,318.24696,1678362659999.0,6890984.0642078,10302.0,148.57849,3217170.6544484,0.0,2023-03-09 08:48:00
1678362660000.0,21652.4,21663.62,21649.33,21654.93,344.82828,1678362839999.0,7467498.680579,11107.0,176.70668,3826801.302343,0.0,2023-03-09 08:51:00
1678362840000.0,21654.28,21661.58,21651.56,21659.31,309.05442,1678363019999.0,6693345.38683,10103.0,152.90208,3311518.0017415,0.0,2023-03-09 08:54:00
1678363020000.0,21658.77,21674.11,21658.1,21669.38,663.82857,1678363199999.0,14383138.0760042,15297.0,345.51273,7486323.6993648,0.0,2023-03-09 08:57:00
1678363200000.0,21669.38,21674.98,21663.18,21666.8,547.83028,1678363379999.0,11871279.1894114,17111.0,276.51992,5992179.9267163,0.0,2023-03-09 09:00:00
1678363380000.0,21667.23,21667.4,21660.5,21661.71,402.34125,1678363559999.0,8716089.7115268,13474.0,199.14846,4314334.4391676,0.0,2023-03-09 09:03:00
1678363560000.0,21661.71,21663.97,21645.9,21659.37,557.174,1678363739999.0,12064752.9342125,13894.0,271.432,5877464.1300755,0.0,2023-03-09 09:06:00
1678363740000.0,21658.78,21662.63,21653.32,21656.3,351.50046,1678363919999.0,7612658.0443237,11431.0,173.90844,3766470.1276375,0.0,2023-03-09 09:09:00
1678363920000.0,21656.84,21658.1,21645.06,21648.15,392.9289,1678364099999.0,8507959.9577994,12609.0,192.83469,4175446.0186441,0.0,2023-03-09 09:12:00
1678364100000.0,21648.65,21649.55,21622.69,21626.69,704.0854,1678364279999.0,15231618.3867946,18130.0,320.08417,6924435.4725803,0.0,2023-03-09 09:15:00
1678364280000.0,21626.69,21631.91,21622.0,21624.02,411.28893,1678364459999.0,8894518.947362,12727.0,201.06753,4348358.3290488,0.0,2023-03-09 09:18:00
1678364460000.0,21624.31,21624.83,21606.88,21618.36,723.43694,1678364639999.0,15637955.6635901,18180.0,360.16101,7785308.0700044,0.0,2023-03-09 09:21:00
1678364640000.0,21618.36,21640.0,21616.99,21633.68,540.68255,1678364819999.0,11693891.856718,14935.0,275.92862,5967795.7792162,0.0,2023-03-09 09:24:00
1678364820000.0,21633.68,21643.59,21627.03,21632.45,336.59446,1678364999999.0,7281850.3526773,11540.0,173.80142,3760035.2999757,0.0,2023-03-09 09:27:00
1678365000000.0,21632.34,21635.5,21626.41,21630.33,360.43032,1678365179999.0,7796551.7838837,12695.0,173.69612,3757319.5794578,0.0,2023-03-09 09:30:00
1678365180000.0,21630.33,21631.19,21610.0,21616.8,513.15164,1678365359999.0,11093246.2810706,14245.0,247.75918,5355989.6017506,0.0,2023-03-09 09:33:00
1678365360000.0,21616.29,21640.0,21615.32,21634.97,464.99255,1678365539999.0,10056286.2560372,13304.0,250.37371,5414825.0351124,0.0,2023-03-09 09:36:00
1678365540000.0,21635.06,21635.76,21619.76,21624.0,350.70185,1678365719999.0,7585033.2928956,12252.0,167.33348,3619189.0845658,0.0,2023-03-09 09:39:00
1678365720000.0,21624.0,21626.84,21613.8,21616.03,381.65078,1678365899999.0,8251471.0582777,11809.0,183.91062,3976325.6597747,0.0,2023-03-09 09:42:00
1678365900000.0,21616.0,21626.0,21608.01,21612.02,472.18766,1678366079999.0,10206619.7276903,13736.0,234.36837,5066134.3974043,0.0,2023-03-09 09:45:00
1678366080000.0,21611.56,21621.95,21610.67,21616.25,326.10238,1678366259999.0,7049037.5649738,10933.0,167.95752,3630601.9815832,0.0,2023-03-09 09:48:00
1678366260000.0,21615.82,21631.69,21614.87,21622.96,421.04843,1678366439999.0,9104919.8198693,12719.0,229.70598,4967260.465828,0.0,2023-03-09 09:51:00
1678366440000.0,21623.62,21633.0,21600.96,21612.14,555.14462,1678366619999.0,12002849.2194455,15246.0,248.09098,5364161.3032444,0.0,2023-03-09 09:54:00
1678366620000.0,21612.14,21618.92,21601.36,21611.34,567.75859,1678366799999.0,12269136.6756067,18164.0,258.47846,5585840.0642397,0.0,2023-03-09 09:57:00
1678366800000.0,21611.89,21615.24,21586.3,21598.99,1283.09952,1678366979999.0,27718443.5987074,27912.0,546.48013,11806009.434908,0.0,2023-03-09 10:00:00
1678366980000.0,21598.99,21616.66,21597.92,21611.34,536.01922,1678367159999.0,11583436.7289256,16551.0,284.63409,6151026.8573438,0.0,2023-03-09 10:03:00
1678367160000.0,21612.06,21612.56,21579.64,21595.61,708.45852,1678367339999.0,15298856.9244575,19654.0,343.78206,7423856.2105901,0.0,2023-03-09 10:06:00
1678367340000.0,21595.66,21617.98,21595.52,21616.0,550.14164,1678367519999.0,11886905.9497939,16333.0,305.19675,6594468.1412857,0.0,2023-03-09 10:09:00
1678367520000.0,21616.0,21619.48,21596.65,21597.12,557.55918,1678367699999.0,12049227.3208926,16589.0,285.26598,6165146.8680341,0.0,2023-03-09 10:12:00
1678367700000.0,21598.43,21610.17,21594.65,21595.49,469.49776,1678367879999.0,10141802.8312261,14441.0,244.66891,5285279.1139807,0.0,2023-03-09 10:15:00
1678367880000.0,21596.15,21611.0,21595.48,21596.78,468.0071,1678368059999.0,10109831.9474315,14181.0,236.58379,5110718.6526346,0.0,2023-03-09 10:18:00
1678368060000.0,21596.78,21600.28,21567.0,21575.18,985.14215,1678368239999.0,21258866.8800248,23953.0,463.51674,10002573.3063189,0.0,2023-03-09 10:21:00
1678368240000.0,21575.19,21613.92,21552.84,21597.09,1271.63918,1678368419999.0,27442655.9336017,28886.0,652.54251,14083000.7012249,0.0,2023-03-09 10:24:00
1678368420000.0,21596.44,21607.66,21576.86,21581.59,694.41128,1678368599999.0,14994431.7086616,18385.0,341.77746,7380210.7656149,0.0,2023-03-09 10:27:00
1678368600000.0,21580.85,21692.99,21580.85,21642.33,3152.18558,1678368779999.0,68239732.8061995,58703.0,1658.76562,35905762.299607,0.0,2023-03-09 10:30:00
1678368780000.0,21643.22,21681.0,21633.52,21648.46,1613.84551,1678368959999.0,34957000.2899551,34649.0,823.33369,17833924.6631597,0.0,2023-03-09 10:33:00
1678368960000.0,21647.76,21650.0,21630.0,21638.79,848.93425,1678369139999.0,18372206.9036228,21783.0,454.48651,9835971.1303994,0.0,2023-03-09 10:36:00
1678369140000.0,21639.73,21682.56,21634.23,21651.56,1459.5175,1678369319999.0,31605633.06121,28339.0,770.73495,16689910.3603087,0.0,2023-03-09 10:39:00
1678369320000.0,21650.8,21655.96,21640.78,21644.44,714.80058,1678369499999.0,15474300.5873963,20162.0,358.59416,7763188.8242482,0.0,2023-03-09 10:42:00
1678369500000.0,21643.66,21669.53,21642.81,21655.58,862.27001,1678369679999.0,18672757.2686238,23304.0,468.70553,10150097.0843503,0.0,2023-03-09 10:45:00
1678369680000.0,21655.58,21688.84,21653.5,21675.25,1195.17255,1678369859999.0,25904185.0683977,28895.0,612.10391,13266579.6313232,0.0,2023-03-09 10:48:00
1678369860000.0,21674.36,21730.77,21673.55,21715.01,2159.5086,1678370039999.0,46881446.3026763,41813.0,1187.30189,25775756.8915323,0.0,2023-03-09 10:51:00
1678370040000.0,21714.17,21719.07,21698.09,21706.34,932.49612,1678370219999.0,20243164.4834412,23653.0,483.13545,10488558.0193023,0.0,2023-03-09 10:54:00
1678370220000.0,21707.05,21710.45,21676.12,21703.76,1031.23475,1678370399999.0,22370686.3019644,24444.0,578.91651,12558505.5940153,0.0,2023-03-09 10:57:00
1678370400000.0,21703.76,21714.66,21686.72,21693.44,1042.54332,1678370579999.0,22623289.4037298,27364.0,520.34542,11291754.1195883,0.0,2023-03-09 11:00:00
1678370580000.0,21693.44,21727.22,21691.93,21712.78,1103.61854,1678370759999.0,23959435.183406,26033.0,555.62955,12062148.8501376,0.0,2023-03-09 11:03:00
1678370760000.0,21712.78,21746.44,21712.78,21733.2,1233.15289,1678370939999.0,26802594.0965524,29305.0,647.22598,14067611.0252576,0.0,2023-03-09 11:06:00
1678370940000.0,21732.05,21742.25,21727.33,21732.34,789.66547,1678371119999.0,17163310.7294183,22039.0,426.84666,9277681.6421545,0.0,2023-03-09 11:09:00
1678371120000.0,21732.05,21757.86,21730.65,21750.52,1235.02766,1678371299999.0,26858931.8354192,25670.0,583.19775,12683008.4732012,0.0,2023-03-09 11:12:00
1678371300000.0,21750.52,21807.18,21750.0,21789.5,2089.25109,1678371479999.0,45510600.0468715,41957.0,1150.48318,25060804.6791156,0.0,2023-03-09 11:15:00
1678371480000.0,21789.5,21834.99,21787.72,21800.26,1906.0255,1678371659999.0,41579480.3962104,40188.0,967.95908,21116747.9127626,0.0,2023-03-09 11:18:00
1678371660000.0,21801.49,21801.54,21755.83,21764.05,1373.75746,1678371839999.0,29918496.560824,30017.0,643.86205,14022507.2827906,0.0,2023-03-09 11:21:00
1678371840000.0,21762.98,21776.85,21736.0,21747.6,1105.029,1678372019999.0,24042148.2699944,27214.0,528.85746,11506701.0158766,0.0,2023-03-09 11:24:00
1678372020000.0,21747.6,21759.74,21740.06,21750.21,791.96983,1678372199999.0,17224724.4430947,21797.0,397.1618,8638215.3468215,0.0,2023-03-09 11:27:00
1678372200000.0,21750.22,21756.33,21711.0,21724.4,1721.92429,1678372379999.0,37419554.8287713,36901.0,832.38262,18088753.2597677,0.0,2023-03-09 11:30:00
1678372380000.0,21723.7,21785.24,21718.63,21778.0,1350.25499,1678372559999.0,29372257.4795414,30185.0,702.12619,15273678.1963436,0.0,2023-03-09 11:33:00
1678372560000.0,21778.0,21793.58,21747.01,21750.38,1298.8391,1678372739999.0,28274784.1916936,29409.0,668.10557,14544326.5857981,0.0,2023-03-09 11:36:00
1678372740000.0,21750.4,21777.93,21742.41,21747.06,784.50614,1678372919999.0,17067540.0169176,22222.0,390.47393,8495329.0679171,0.0,2023-03-09 11:39:00
1678372920000.0,21747.27,21750.41,21723.53,21728.61,754.24017,1678373099999.0,16394863.5358866,20425.0,354.73805,7711123.0883692,0.0,2023-03-09 11:42:00
1678373100000.0,21727.47,21764.08,21725.44,21747.85,1083.10755,1678373279999.0,23549839.0569757,24607.0,562.66157,12233906.698092,0.0,2023-03-09 11:45:00
1678373280000.0,21749.33,21769.77,21747.85,21761.63,863.25335,1678373459999.0,18784893.3691148,23255.0,452.35612,9843575.3904673,0.0,2023-03-09 11:48:00
1678373460000.0,21760.68,21768.71,21703.9,21724.66,1339.14588,1678373639999.0,29096744.4310685,28771.0,637.83401,13858972.1417453,0.0,2023-03-09 11:51:00
1678373640000.0,21724.66,21726.4,21707.12,21713.41,733.65049,1678373819999.0,15932879.0611905,20580.0,352.21458,7649324.6325099,0.0,2023-03-09 11:54:00
1678373820000.0,21713.41,21731.61,21710.98,21722.89,800.54909,1678373999999.0,17387056.9444364,20912.0,427.5072,9285047.0948258,0.0,2023-03-09 11:57:00
1678374000000.0,21722.1,21759.83,21718.39,21748.94,1106.635,1678374179999.0,24052409.3037478,26076.0,644.52669,14009480.6419267,0.0,2023-03-09 12:00:00
1678374180000.0,21748.22,21794.38,21746.5,21773.78,1024.19918,1678374359999.0,22297882.7662972,26010.0,561.23436,12218589.1915302,0.0,2023-03-09 12:03:00
